avg,stddev,station_id,id,name,short_name,lat,lon,region_id,capacity,rental_url,created_at,updated_at
0.06666666666666666667,1.0090499582190260,3106,3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3106,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3107,3107,Bedford Ave & Nassau Ave,5550.05,40.72311651,-73.95212324,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3107,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.66666666666666666667,0.75592894601845445443,3108,3108,Nassau Ave & Russell St,5581.01,40.72557,-73.94434,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3108,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3109,3109,Banker St & Meserole Ave,5633.04,40.72606,-73.95621,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3109,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3110,3110,Meserole Ave & Manhattan Ave,5666.04,40.72708584,-73.95299117,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3110,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3112,3112,Milton St & Franklin St,5752.07,40.72906,-73.95779,71,33,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3112,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,,3113,3113,Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3113,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3116,3116,Huron St & Franklin St,5869.04,40.73266,-73.95826,71,35,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3116,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3117,3117,Franklin St & Dupont St,5944.01,40.73564,-73.95866,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3117,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3118,3118,McGuinness Blvd & Eagle St,5977.01,40.73555,-73.95284,71,30,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3118,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-0.36363636363636363636,0.95346258924559231545,3119,3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,45,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3119,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3121,3121,Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3121,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3122,3122,48 Ave & 5 St,6212.04,40.744363287066875,-73.9558732509613,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3122,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3123,3123,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3123,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3126,3126,44 Dr & Jackson Ave,6352.01,40.74718234,-73.9432635,71,34,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3126,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,,3128,3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3128,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3129,3129,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3129,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3130,3130,21 St & Queens Plaza North,6471.02,40.75325964,-73.94335788,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3130,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3131,3131,E 68 St & 3 Ave,6896.16,40.76712840349542,-73.96224617958069,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3131,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0.84852813742385702928,3132,3132,E 59 St & Madison Ave,6801.01,40.76350532,-73.97109243,71,35,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3132,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.1363636363636364,0.34580401903450974845,3134,3134,3 Ave & E 62 St,6762.04,40.76312584,-73.96526895,71,51,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3134,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.0952380952380952,0.29590134113693358639,3135,3135,E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,71,41,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3135,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
2.5000000000000000,0.76912241923808714791,3136,3136,5 Ave & E 63 St,6904.06,40.766368,-73.971518,71,47,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3136,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
2.7142857142857143,0.55149566221121632538,3137,3137,5 Ave & E 73 St,7100.07,40.77282817,-73.96685276,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3137,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
